Country,MarketSegment,ArrivalDateMonth,DepositType,CustomerType,LeadTime,ArrivalDateYear,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,RequiredCarParkingSpaces,IsCanceled
GBR,Online TA,May,No Deposit     ,Transient,113,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
PRT,Online TA,June,No Deposit     ,Transient,69,2017,23,4,0,1
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
CHE,Direct,July,No Deposit     ,Transient,175,2017,29,16,0,1
PRT,Online TA,May,No Deposit     ,Transient,3,2017,20,14,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
PRT,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,217,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,217,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
GBR,Online TA,May,No Deposit     ,Transient,94,2017,19,12,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
GBR,Online TA,May,No Deposit     ,Transient,217,2017,19,12,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
PRT,Offline TA/TO,June,No Deposit     ,Transient,114,2017,25,19,0,1
ESP,Online TA,May,No Deposit     ,Transient,30,2017,19,13,0,0
IRL,Online TA,May,No Deposit     ,Transient,45,2017,18,5,0,0
GBR,Online TA,May,No Deposit     ,Transient,217,2017,19,12,0,0
IRL,Groups,May,No Deposit     ,Transient,26,2017,19,8,0,0
GBR,Offline TA/TO,May,No Deposit     ,Transient,13,2017,20,14,0,0
PRT,Online TA,May,No Deposit     ,Transient,25,2017,20,14,0,0
ESP,Online TA,August,No Deposit     ,Transient,357,2017,35,30,0,1
DEU,Direct,May,No Deposit     ,Transient,10,2017,19,10,1,0
DEU,Offline TA/TO,May,No Deposit     ,Transient,242,2017,18,1,0,0
IRL,Groups,May,No Deposit     ,Transient-Party,156,2017,19,8,0,0
PRT,Online TA,May,No Deposit     ,Transient,90,2017,20,16,0,1
ESP,Online TA,May,No Deposit     ,Transient,2,2017,19,13,0,0
PRT,Online TA,June,No Deposit     ,Transient,69,2017,23,4,0,1
PRT,Online TA,June,No Deposit     ,Transient,135,2017,25,19,0,1
GBR,Offline TA/TO,May,No Deposit     ,Transient,273,2017,18,1,0,0
GBR,Direct,May,No Deposit     ,Transient,1,2017,19,13,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,193,2017,18,1,0,0
GBR,Online TA,May,No Deposit     ,Transient,218,2017,19,8,1,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,193,2017,18,1,0,0
IRL,Direct,May,No Deposit     ,Transient,51,2017,19,11,0,0
RUS,Direct,May,No Deposit     ,Transient,8,2017,19,12,1,0
PRT,Online TA,May,No Deposit     ,Transient,0,2017,20,14,0,0
MAR,Online TA,August,No Deposit     ,Transient,190,2017,32,6,0,1
POL,Online TA,May,No Deposit     ,Transient-Party,42,2017,19,12,1,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
GBR,Online TA,July,No Deposit     ,Transient,198,2017,30,27,0,1
AUS,Online TA,June,No Deposit     ,Transient,33,2017,24,16,0,1
ESP,Online TA,June,No Deposit     ,Transient,19,2017,22,2,0,1
GBR,Online TA,June,No Deposit     ,Transient,19,2017,22,1,0,1
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,13,0,0
BRA,Online TA,May,No Deposit     ,Transient,35,2017,19,12,0,0
GBR,Online TA,June,No Deposit     ,Transient,321,2017,22,1,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,93,2017,19,7,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,82,2017,19,7,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,93,2017,19,7,0,0
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,13,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,101,2017,19,7,0,0
PRT,Offline TA/TO,May,No Deposit     ,Transient,116,2017,19,7,0,0
GBR,Online TA,May,No Deposit     ,Transient,228,2017,18,5,0,0
MAR,Online TA,August,No Deposit     ,Transient,143,2017,32,6,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,106,2017,19,7,0,0
NGA,Online TA,May,No Deposit     ,Transient,82,2017,19,12,0,0
PRT,Online TA,May,No Deposit     ,Transient,0,2017,19,13,0,0
PRT,Corporate,May,No Deposit     ,Transient,3,2017,20,14,0,1
PRT,Direct,May,No Deposit     ,Transient,2,2017,19,11,0,0
ESP,Online TA,August,No Deposit     ,Transient,117,2017,33,18,0,1
FRA,Online TA,May,No Deposit     ,Transient,15,2017,18,6,1,0
BRA,Online TA,May,No Deposit     ,Transient,7,2017,19,13,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
IRL,Online TA,May,No Deposit     ,Transient,102,2017,19,7,0,0
IRL,Online TA,May,No Deposit     ,Transient-Party,116,2017,19,11,0,0
PRT,Offline TA/TO,May,No Deposit     ,Transient,6,2017,19,12,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,256,2017,19,7,0,0
BRA,Online TA,May,No Deposit     ,Transient,35,2017,19,12,1,0
PRT,Online TA,May,No Deposit     ,Transient,35,2017,19,12,1,0
SRB,Online TA,May,No Deposit     ,Transient-Party,90,2017,19,9,1,0
PRT,Online TA,May,No Deposit     ,Transient,226,2017,19,12,0,0
GBR,Online TA,July,No Deposit     ,Transient,198,2017,30,27,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,296,2017,18,4,0,0
DEU,Online TA,May,No Deposit     ,Transient-Party,90,2017,19,9,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,296,2017,18,4,0,0
GBR,Online TA,July,No Deposit     ,Transient,198,2017,30,27,0,1
PRT,Online TA,May,No Deposit     ,Transient,1,2017,19,12,0,0
DEU,Online TA,May,No Deposit     ,Transient,266,2017,19,12,1,0
USA,Online TA,May,No Deposit     ,Transient-Party,42,2017,19,12,0,0
GBR,Online TA,May,No Deposit     ,Transient,96,2017,19,7,0,0
BEL,Direct,May,No Deposit     ,Transient,0,2017,19,11,0,0
ESP,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Direct,May,No Deposit     ,Transient,0,2017,19,12,0,0
PRT,Direct,May,No Deposit     ,Transient,2,2017,19,12,0,0
IRL,Direct,May,No Deposit     ,Transient,27,2017,19,10,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
MAR,Online TA,May,No Deposit     ,Transient,2,2017,19,13,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,12,1,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Online TA,August,No Deposit     ,Transient,350,2017,35,31,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
PRT,Offline TA/TO,May,No Deposit     ,Transient,10,2017,19,13,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,84,2017,18,6,0,0
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,12,0,0
ROU,Online TA,May,No Deposit     ,Transient-Party,4,2017,19,12,0,0
CN,Online TA,May,No Deposit     ,Transient,29,2017,18,4,0,0
ROU,Online TA,May,No Deposit     ,Transient-Party,4,2017,19,12,1,0
GBR,Online TA,July,No Deposit     ,Transient,67,2017,29,18,0,1
IRL,Groups,May,No Deposit     ,Transient-Party,32,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
IRL,Online TA,July,No Deposit     ,Transient,130,2017,31,31,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
PRT,Online TA,May,No Deposit     ,Transient,18,2017,21,24,0,1
PRT,Online TA,July,No Deposit     ,Transient,168,2017,27,5,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
POL,Online TA,May,No Deposit     ,Transient,0,2017,19,12,1,0
GBR,Online TA,May,No Deposit     ,Transient,0,2017,19,12,0,0
FRA,Online TA,May,No Deposit     ,Transient,48,2017,19,11,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,231,2017,19,9,0,0
DEU,Online TA,May,No Deposit     ,Transient,118,2017,18,6,0,0
PRT,Online TA,June,No Deposit     ,Transient,29,2017,24,11,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
LBN,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
FRA,Online TA,May,No Deposit     ,Transient,83,2017,19,8,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,95,2017,18,6,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,302,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient,257,2017,19,9,1,0
GBR,Groups,May,No Deposit     ,Transient-Party,231,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,231,2017,19,9,0,0
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
GBR,Online TA,July,No Deposit     ,Transient,101,2017,29,21,0,1
GBR,Groups,May,No Deposit     ,Transient-Party,257,2017,19,9,0,0
PRT,Corporate,June,No Deposit     ,Transient,48,2017,26,26,0,1
PRT,Corporate,June,No Deposit     ,Transient,50,2017,26,28,0,1
PRT,Corporate,June,No Deposit     ,Transient,48,2017,26,26,0,1
CN,Online TA,May,No Deposit     ,Transient,33,2017,19,8,1,0
PRT,Corporate,May,No Deposit     ,Transient,26,2017,19,8,0,0
PRT,Corporate,June,No Deposit     ,Transient,51,2017,26,30,0,1
PRT,Corporate,July,No Deposit     ,Transient,55,2017,27,4,0,1
PRT,Corporate,June,No Deposit     ,Transient,51,2017,26,30,0,1
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,11,0,0
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
PRT,Corporate,July,No Deposit     ,Transient,57,2017,27,6,0,1
CN,Online TA,July,No Deposit     ,Transient,66,2017,28,14,0,1
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
GBR,Online TA,May,No Deposit     ,Transient,79,2017,19,8,0,0
ESP,Online TA,May,No Deposit     ,Transient,20,2017,21,26,0,1
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,11,1,0
PRT,Online TA,July,No Deposit     ,Transient,61,2017,28,9,0,1
PRT,Corporate,July,No Deposit     ,Transient,58,2017,27,7,0,1
PRT,Corporate,June,No Deposit     ,Transient,51,2017,26,29,0,1
PRT,Corporate,July,No Deposit     ,Transient,62,2017,28,11,0,1
PRT,Offline TA/TO,May,No Deposit     ,Transient,7,2017,19,10,1,0
PRT,Corporate,June,No Deposit     ,Transient,48,2017,26,26,0,1
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
GBR,Online TA,May,No Deposit     ,Transient,111,2017,19,8,0,0
ESP,Online TA,August,No Deposit     ,Transient,91,2017,31,4,0,1
ESP,Direct,May,No Deposit     ,Transient,0,2017,19,11,1,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,199,2017,18,5,0,0
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
PRT,Corporate,June,No Deposit     ,Transient,43,2017,25,21,0,1
PRT,Corporate,June,No Deposit     ,Transient,47,2017,26,25,0,1
GBR,Online TA,May,No Deposit     ,Transient,314,2017,19,7,0,0
PRT,Corporate,July,No Deposit     ,Transient,60,2017,28,9,0,1
PRT,Corporate,July,No Deposit     ,Transient,52,2017,26,1,0,1
ESP,Online TA,June,No Deposit     ,Transient,65,2017,22,2,0,1
ESP,Online TA,May,No Deposit     ,Transient,14,2017,21,26,0,1
ROU,Online TA,May,No Deposit     ,Transient,82,2017,19,8,0,0
PRT,Online TA,May,No Deposit     ,Transient,8,2017,19,9,0,0
PRT,Online TA,May,No Deposit     ,Transient,15,2017,19,9,1,0
DEU,Online TA,May,No Deposit     ,Transient,26,2017,19,8,0,0
BRA,Online TA,May,No Deposit     ,Transient,2,2017,19,11,0,0
ESP,Online TA,May,No Deposit     ,Transient,0,2017,19,11,1,0
FRA,Online TA,May,No Deposit     ,Transient,5,2017,19,11,0,0
PRT,Offline TA/TO,May,No Deposit     ,Transient,11,2017,19,10,1,0
GBR,Online TA,May,No Deposit     ,Transient-Party,82,2017,19,8,0,0
PRT,Corporate,July,No Deposit     ,Transient,53,2017,27,2,0,1
PRT,Corporate,June,No Deposit     ,Transient,44,2017,25,22,0,1
ITA,Online TA,May,No Deposit     ,Transient,101,2017,19,9,0,0
PRT,Corporate,July,No Deposit     ,Transient,58,2017,27,7,0,1
GBR,Online TA,May,No Deposit     ,Transient,116,2017,18,5,0,0
PRT,Corporate,July,No Deposit     ,Transient,59,2017,27,8,0,1
PRT,Corporate,June,No Deposit     ,Transient,51,2017,26,30,0,1
CN,Online TA,May,No Deposit     ,Transient,86,2017,19,10,0,0
PRT,Online TA,May,No Deposit     ,Transient,13,2017,21,23,0,1
PRT,Corporate,July,No Deposit     ,Transient,58,2017,27,7,0,1
GBR,Direct,May,No Deposit     ,Transient,51,2017,18,5,0,0
PRT,Corporate,July,No Deposit     ,Transient,55,2017,27,4,0,1
PRT,Corporate,July,No Deposit     ,Transient,58,2017,27,7,0,1
ESP,Online TA,August,No Deposit     ,Transient,210,2017,31,5,0,1
PRT,Corporate,July,No Deposit     ,Transient,55,2017,27,4,0,1
PRT,Corporate,July,No Deposit     ,Transient,55,2017,27,4,0,1
GBR,Offline TA/TO,May,No Deposit     ,Transient,245,2017,19,9,0,0
ESP,Online TA,August,No Deposit     ,Transient,187,2017,33,19,0,1
FRA,Online TA,May,No Deposit     ,Transient-Party,172,2017,18,5,0,0
GBR,Online TA,June,No Deposit     ,Transient,314,2017,23,10,0,1
PRT,Corporate,June,No Deposit     ,Transient,51,2017,26,30,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,88,2017,18,5,0,0
FRA,Online TA,May,No Deposit     ,Transient,7,2017,19,9,1,0
GBR,Online TA,May,No Deposit     ,Transient-Party,82,2017,19,8,0,0
PRT,Corporate,June,No Deposit     ,Transient,45,2017,25,23,0,1
PRT,Corporate,July,No Deposit     ,Transient,54,2017,27,3,0,1
FRA,Online TA,May,No Deposit     ,Transient-Party,172,2017,18,5,1,0
BRA,Online TA,June,No Deposit     ,Transient,36,2017,24,16,0,1
PRT,Corporate,May,No Deposit     ,Transient,5,2017,19,8,0,0
IRL,Online TA,May,No Deposit     ,Transient,114,2017,18,4,0,0
CHE,Online TA,August,No Deposit     ,Transient,96,2017,32,6,0,1
GBR,Direct,May,No Deposit     ,Transient,27,2017,19,8,0,0
PRT,Corporate,May,No Deposit     ,Transient,2,2017,19,10,0,0
GBR,Online TA,May,No Deposit     ,Transient,140,2017,21,27,0,1
IRL,Online TA,May,No Deposit     ,Transient,10,2017,18,6,0,0
GBR,Direct,May,No Deposit     ,Transient,38,2017,21,25,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,272,2017,18,4,0,0
BRA,Online TA,May,No Deposit     ,Transient,7,2017,18,6,0,0
PRT,Corporate,May,No Deposit     ,Transient,6,2017,19,9,0,0
PRT,Corporate,May,No Deposit     ,Transient-Party,6,2017,19,9,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,248,2017,18,4,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,272,2017,18,1,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,272,2017,18,1,0,0
PRT,Online TA,May,No Deposit     ,Transient,32,2017,19,7,0,0
CHE,Online TA,August,No Deposit     ,Transient,328,2017,31,1,0,1
GBR,Offline TA/TO,May,No Deposit     ,Contract,72,2017,18,4,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,72,2017,18,4,0,0
CN,Offline TA/TO,May,No Deposit     ,Transient,117,2017,19,7,0,0
POL,Online TA,June,No Deposit     ,Transient,205,2017,25,23,0,1
IRL,Offline TA/TO,May,No Deposit     ,Transient,213,2017,18,4,0,0
CN,Offline TA/TO,May,No Deposit     ,Transient,143,2017,19,8,0,0
CN,Offline TA/TO,May,No Deposit     ,Transient,47,2017,19,8,0,0
IRL,Direct,May,No Deposit     ,Transient,140,2017,18,2,0,0
ESP,Online TA,May,No Deposit     ,Transient,0,2017,19,10,0,0
IRL,Offline TA/TO,May,No Deposit     ,Transient,8,2017,18,6,0,0
DEU,Offline TA/TO,May,No Deposit     ,Transient,120,2017,19,10,0,0
IRL,Online TA,June,No Deposit     ,Transient,22,2017,22,2,0,1
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,10,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,272,2017,18,4,0,0
FRA,Online TA,May,No Deposit     ,Transient,88,2017,19,9,0,0
GBR,Online TA,May,No Deposit     ,Transient,114,2017,18,4,0,0
PRT,Direct,May,No Deposit     ,Transient,0,2017,19,11,0,1
ESP,Online TA,August,No Deposit     ,Transient,231,2017,31,2,0,1
DEU,Online TA,August,No Deposit     ,Transient,94,2017,32,10,0,1
IRL,Online TA,August,No Deposit     ,Transient,113,2017,31,4,0,1
ESP,Online TA,May,No Deposit     ,Transient,88,2017,19,9,0,0
PRT,Online TA,May,No Deposit     ,Transient,0,2017,19,9,1,0
FRA,Online TA,May,No Deposit     ,Transient,16,2017,19,7,1,0
POL,Online TA,June,No Deposit     ,Transient,60,2017,26,30,0,1
AUS,Online TA,June,No Deposit     ,Transient,47,2017,23,7,0,1
PRT,Online TA,May,No Deposit     ,Transient,46,2017,22,31,0,1
PRT,Online TA,May,No Deposit     ,Transient,10,2017,19,11,0,1
IRL,Online TA,May,No Deposit     ,Transient,11,2017,19,7,0,0
GBR,Online TA,May,No Deposit     ,Transient,82,2017,19,8,0,0
BRA,Online TA,May,No Deposit     ,Transient,95,2017,18,3,1,0
CHN,Online TA,May,No Deposit     ,Transient,0,2017,19,9,0,0
PRT,Corporate,May,No Deposit     ,Transient,11,2017,19,8,1,0
ESP,Online TA,July,No Deposit     ,Transient,95,2017,27,2,0,1
FRA,Online TA,May,No Deposit     ,Transient,0,2017,19,9,0,0
CHE,Online TA,July,No Deposit     ,Transient,181,2017,29,16,0,1
PRT,Online TA,August,No Deposit     ,Transient,95,2017,32,10,0,1
PRT,Online TA,August,No Deposit     ,Transient,95,2017,32,10,0,1
ESP,Online TA,August,No Deposit     ,Transient,231,2017,31,2,0,1
ESP,Online TA,August,No Deposit     ,Transient,231,2017,31,2,0,1
IRL,Direct,May,No Deposit     ,Transient,46,2017,18,3,0,0
USA,Direct,May,No Deposit     ,Transient,16,2017,21,25,0,1
RUS,Direct,July,No Deposit     ,Transient,135,2017,27,8,0,1
IRL,Online TA,May,No Deposit     ,Transient,117,2017,18,3,0,0
PRT,Online TA,August,No Deposit     ,Transient,91,2017,31,4,0,1
CN,Online TA,May,No Deposit     ,Transient,1,2017,19,9,1,0
GBR,Online TA,May,No Deposit     ,Transient,14,2017,19,7,0,0
CHE,Online TA,May,No Deposit     ,Transient,9,2017,18,6,1,0
PRT,Online TA,July,No Deposit     ,Transient,188,2017,27,2,0,1
ESP,Offline TA/TO,May,No Deposit     ,Transient,5,2017,19,8,0,0
PRT,Corporate,May,No Deposit     ,Transient,1,2017,19,9,0,0
IRL,Online TA,May,No Deposit     ,Transient,117,2017,18,3,1,0
PRT,Corporate,May,No Deposit     ,Transient,12,2017,19,9,0,0
NZL,Online TA,May,No Deposit     ,Transient,115,2017,18,6,0,0
PRT,Online TA,May,No Deposit     ,Transient,8,2017,19,12,0,1
ESP,Online TA,July,No Deposit     ,Transient,84,2017,30,23,0,1
FRA,Online TA,June,No Deposit     ,Transient,239,2017,22,1,0,1
ESP,Online TA,July,No Deposit     ,Transient,84,2017,30,23,0,1
GBR,Online TA,May,No Deposit     ,Transient,82,2017,19,8,1,0
GBR,Online TA,May,No Deposit     ,Transient,82,2017,19,8,0,0
DEU,Online TA,May,No Deposit     ,Transient-Party,85,2017,18,6,0,0
SWE,Online TA,May,No Deposit     ,Transient,3,2017,19,7,0,0
PRT,Direct,May,No Deposit     ,Transient,4,2017,19,8,0,0
DEU,Online TA,May,No Deposit     ,Transient-Party,85,2017,18,6,0,0
IRL,Online TA,August,No Deposit     ,Transient,110,2017,34,25,0,1
NZL,Online TA,May,No Deposit     ,Transient,4,2017,18,5,0,0
USA,Online TA,May,No Deposit     ,Transient-Party,96,2017,19,7,1,0
IRL,Offline TA/TO,May,No Deposit     ,Transient,115,2017,18,4,0,0
IRL,Online TA,June,No Deposit     ,Transient,329,2017,25,21,0,1
DEU,Online TA,June,No Deposit     ,Transient,29,2017,23,7,0,1
IRL,Offline TA/TO,May,No Deposit     ,Transient-Party,84,2017,18,2,0,0
GBR,Online TA,June,No Deposit     ,Transient,250,2017,24,16,0,1
PRT,Online TA,May,No Deposit     ,Transient,2,2017,19,8,1,0
GBR,Offline TA/TO,May,No Deposit     ,Transient,41,2017,18,2,0,0
USA,Online TA,May,No Deposit     ,Transient-Party,96,2017,19,7,0,0
GBR,Offline TA/TO,April,No Deposit     ,Transient,95,2017,17,29,0,0
GBR,Online TA,May,No Deposit     ,Transient,36,2017,18,5,0,0
GBR,Offline TA/TO,May,No Deposit     ,Contract,211,2017,18,2,0,0
IRL,Offline TA/TO,May,No Deposit     ,Transient,70,2017,18,2,0,0
GBR,Offline TA/TO,April,No Deposit     ,Transient,113,2017,17,29,0,0
BRA,Direct,May,No Deposit     ,Transient,179,2017,19,7,0,0
GBR,Online TA,May,No Deposit     ,Transient,69,2017,18,6,0,0
ESP,Online TA,May,No Deposit     ,Transient,87,2017,20,19,0,1
USA,Online TA,May,No Deposit     ,Transient,35,2017,18,5,1,0
PRT,Corporate,May,No Deposit     ,Transient,4,2017,19,8,0,0
PRT,Online TA,May,No Deposit     ,Transient,18,2017,18,6,0,0
SWE,Online TA,May,No Deposit     ,Transient,72,2017,18,3,0,0
GBR,Online TA,May,No Deposit     ,Transient,24,2017,21,26,0,1
PRT,Direct,May,No Deposit     ,Transient,179,2017,19,7,0,0
CN,Online TA,May,No Deposit     ,Transient,0,2017,19,8,1,0
PRT,Online TA,May,No Deposit     ,Transient,2,2017,19,7,1,0
